,date,weight
113,2018-12-31 09:06:38.966,59.400001525878906
114,2019-01-01 16:06:00.000,60.29999923706055
115,2019-01-02 00:00:00.000,58.29972839355469
116,2019-01-02 09:10:38.000,58.70000076293945
117,2019-01-03 08:47:42.000,58.29999923706055
118,2019-01-04 09:32:26.000,57.5
119,2019-01-05 09:31:51.000,57.099998474121094
120,2019-01-06 08:31:27.000,56.70000076293945
121,2019-01-07 09:33:38.000,57.5
122,2019-01-08 09:18:32.000,58.70000076293945
123,2019-01-09 08:04:49.000,57.900001525878906
124,2019-01-10 06:40:51.000,59.400001525878906
125,2019-01-11 08:18:30.000,58.599998474121094
126,2019-01-12 08:54:32.000,59.400001525878906
127,2019-01-13 17:28:40.000,59.0
128,2019-01-14 08:13:24.000,59.0
129,2019-01-15 07:01:07.000,58.70000076293945
130,2019-01-16 08:45:08.000,58.900001525878906
131,2019-01-17 08:05:21.000,59.599998474121094
132,2019-01-18 08:12:56.000,58.900001525878906
133,2019-01-19 09:08:47.000,58.900001525878906
134,2019-01-20 08:34:28.000,60.79999923706055
135,2019-01-21 08:48:50.000,59.599998474121094
136,2019-01-22 09:07:48.000,59.20000076293945
137,2019-01-25 07:54:00.000,60.400001525878906
138,2019-01-26 08:51:54.468,59.70000076293945
139,2019-01-27 09:09:51.852,59.70000076293945
140,2019-01-28 08:23:33.000,59.599998474121094
141,2019-01-29 07:22:12.000,59.599998474121094
142,2019-01-30 08:20:44.000,59.599998474121094
143,2019-01-31 08:45:24.000,60.900001525878906
144,2019-02-01 08:40:42.000,59.79999923706055
145,2019-02-02 08:48:21.000,60.5
146,2019-02-03 12:02:58.000,60.900001525878906
147,2019-02-04 08:10:23.000,60.5
148,2019-02-05 07:58:36.000,59.70000076293945
149,2019-02-06 07:22:59.000,60.599998474121094
150,2019-02-07 06:24:31.000,60.599998474121094
151,2019-02-08 08:00:34.000,60.400001525878906
152,2019-02-09 09:06:08.408,60.400001525878906
153,2019-02-18 07:22:32.000,63.0
154,2019-02-19 07:45:46.000,63.0
155,2019-02-20 08:15:35.000,62.099998474121094
156,2019-02-21 08:07:21.000,62.099998474121094
157,2019-02-22 07:57:11.000,61.599998474121094
158,2019-02-23 10:00:48.000,60.70000076293945
159,2019-02-24 09:44:14.000,61.20000076293945
160,2019-02-25 07:48:04.000,61.900001525878906
161,2019-02-26 09:05:18.000,61.099998474121094
162,2019-03-02 07:59:19.891,61.0
163,2019-03-04 21:25:58.427,59.599998474121094
164,2019-03-05 09:00:48.336,59.900001525878906
165,2019-03-06 08:08:50.408,61.0
166,2019-03-08 10:56:05.033,60.400001525878906
167,2019-03-10 10:16:48.571,59.900001525878906
168,2019-03-11 09:12:11.921,60.599998474121094
169,2019-03-15 09:04:32.473,61.099998474121094
170,2019-03-17 11:22:15.385,60.599998474121094
171,2019-03-18 06:45:27.000,61.099998474121094
172,2019-03-19 08:11:59.000,61.599998474121094
173,2019-03-20 08:55:29.000,61.20000076293945
174,2019-03-21 07:47:28.000,61.20000076293945
175,2019-03-22 08:40:42.000,61.099998474121094
176,2019-03-23 08:29:15.000,61.900001525878906
177,2019-03-24 10:59:45.000,61.099998474121094
178,2019-03-25 08:18:29.000,61.099998474121094
179,2019-03-26 07:04:47.000,62.0
180,2019-03-28 07:52:36.000,61.900001525878906
